ROID,DATE,MSNAME,DEST,N_RETURNEES
RO-2010-021,2010-05-20T00:00:00Z,Austria,Kosovo,29
RO-2010-021,2010-05-20T00:00:00Z,Germany,Kosovo,17
RO-2010-021,2010-05-20T00:00:00Z,Sweden,Kosovo,8
RO-2010-022,2010-06-01T00:00:00Z,France,Ukraine,1
RO-2010-022,2010-06-01T00:00:00Z,Italy,Ukraine,8
RO-2010-022,2010-06-01T00:00:00Z,Spain,Ukraine,13
RO-2010-023,2010-06-09T00:00:00Z,Netherlands,Iraq,9
RO-2010-023,2010-06-09T00:00:00Z,Norway,Iraq,8
RO-2010-023,2010-06-09T00:00:00Z,Sweden,Iraq,28
RO-2010-023,2010-06-09T00:00:00Z,United Kingdom,Iraq,11
RO-2010-024,2010-06-10T00:00:00Z,Austria,Nigeria,15
RO-2010-024,2010-06-10T00:00:00Z,France,Nigeria,2
RO-2010-024,2010-06-10T00:00:00Z,Germany,Nigeria,7
RO-2010-024,2010-06-10T00:00:00Z,Greece,Nigeria,14
RO-2010-024,2010-06-10T00:00:00Z,Hungary,Nigeria,3
RO-2010-024,2010-06-10T00:00:00Z,Poland,Nigeria,2
RO-2010-025,2010-06-17T00:00:00Z,France,Nigeria,3
RO-2010-025,2010-06-17T00:00:00Z,Italy,Nigeria,32
RO-2010-025,2010-06-17T00:00:00Z,Norway,Nigeria,9
RO-2010-025,2010-06-17T00:00:00Z,Spain,Nigeria,1
RO-2010-026,2010-06-22T00:00:00Z,Austria,Kosovo,25
RO-2010-026,2010-06-22T00:00:00Z,France,Kosovo,3
RO-2010-026,2010-06-22T00:00:00Z,Germany,Kosovo,21
RO-2010-026,2010-06-22T00:00:00Z,Sweden,Kosovo,11
RO-2010-027,2010-06-23T00:00:00Z,Cyprus,Georgia,1
RO-2010-027,2010-06-23T00:00:00Z,France,Georgia,4
RO-2010-027,2010-06-23T00:00:00Z,Greece,Georgia,10
RO-2010-027,2010-06-23T00:00:00Z,Spain,Georgia,21
RO-2010-028,2010-08-11T00:00:00Z,Austria,Kosovo,28
RO-2010-028,2010-08-11T00:00:00Z,Germany,Kosovo,18
RO-2010-028,2010-08-11T00:00:00Z,Slovakia,Kosovo,1
RO-2010-028,2010-08-11T00:00:00Z,United Kingdom,Albania,12
RO-2010-028,2010-08-11T00:00:00Z,United Kingdom,Kosovo,2
RO-2010-029,2010-09-09T00:00:00Z,Austria,Nigeria,27
RO-2010-029,2010-09-09T00:00:00Z,Greece,Nigeria,22
RO-2010-029,2010-09-09T00:00:00Z,Malta,Nigeria,6
RO-2010-029,2010-09-09T00:00:00Z,Poland,Nigeria,1
RO-2010-029,2010-09-09T00:00:00Z,Slovenia,Nigeria,1
RO-2010-030,2010-09-22T00:00:00Z,Netherlands,Iraq,9
RO-2010-030,2010-09-22T00:00:00Z,Norway,Iraq,9
RO-2010-030,2010-09-22T00:00:00Z,Sweden,Iraq,27
RO-2010-030,2010-09-22T00:00:00Z,United Kingdom,Iraq,9
RO-2010-031,2010-09-22T00:00:00Z,Austria,Kosovo,27
RO-2010-031,2010-09-22T00:00:00Z,France,Kosovo,2
RO-2010-031,2010-09-22T00:00:00Z,Germany,Kosovo,36
RO-2010-032,2010-09-28T00:00:00Z,Austria,Georgia,12
RO-2010-032,2010-09-28T00:00:00Z,France,Georgia,4
RO-2010-032,2010-09-28T00:00:00Z,Germany,Georgia,8
RO-2010-032,2010-09-28T00:00:00Z,Poland,Georgia,35
RO-2010-033,2010-10-20T00:00:00Z,Austria,Cameroon,1
RO-2010-033,2010-10-20T00:00:00Z,Austria,Nigeria,3
RO-2010-033,2010-10-20T00:00:00Z,Belgium,Nigeria,1
RO-2010-033,2010-10-20T00:00:00Z,France,Nigeria,2
RO-2010-033,2010-10-20T00:00:00Z,Germany,Cameroon,2
RO-2010-033,2010-10-20T00:00:00Z,Netherlands,Cameroon,3
RO-2010-033,2010-10-20T00:00:00Z,Netherlands,Nigeria,14
RO-2010-033,2010-10-20T00:00:00Z,Norway,Nigeria,3
RO-2010-033,2010-10-20T00:00:00Z,Spain,Cameroon,9
RO-2010-033,2010-10-20T00:00:00Z,Sweden,Cameroon,3
RO-2010-033,2010-10-20T00:00:00Z,Sweden,Nigeria,2
RO-2010-033,2010-10-20T00:00:00Z,United Kingdom,Cameroon,3
RO-2010-033,2010-10-20T00:00:00Z,United Kingdom,Nigeria,2
RO-2010-034,2010-10-22T00:00:00Z,Italy,Nigeria,28
RO-2010-034,2010-10-22T00:00:00Z,Malta,Nigeria,5
RO-2010-034,2010-10-22T00:00:00Z,Norway,Nigeria,3
RO-2010-035,2010-10-26T00:00:00Z,France,Ukraine,2
RO-2010-035,2010-10-26T00:00:00Z,Italy,Ukraine,5
RO-2010-035,2010-10-26T00:00:00Z,Spain,Ukraine,17
RO-2010-036,2010-10-28T00:00:00Z,Austria,Nigeria,6
RO-2010-036,2010-10-28T00:00:00Z,Germany,Nigeria,4
RO-2010-036,2010-10-28T00:00:00Z,Hungary,Nigeria,1
RO-2010-036,2010-10-28T00:00:00Z,Ireland,Nigeria,44
RO-2010-036,2010-10-28T00:00:00Z,United Kingdom,Nigeria,39
RO-2010-037,2010-11-17T00:00:00Z,Austria,Nigeria,6
RO-2010-037,2010-11-17T00:00:00Z,Finland,Nigeria,6
RO-2010-037,2010-11-17T00:00:00Z,France,Nigeria,1
RO-2010-037,2010-11-17T00:00:00Z,Norway,Nigeria,5
RO-2010-037,2010-11-17T00:00:00Z,Slovenia,Nigeria,1
RO-2010-037,2010-11-17T00:00:00Z,Sweden,Nigeria,1
RO-2010-037,2010-11-17T00:00:00Z,United Kingdom,Nigeria,40
RO-2010-038,2010-12-07T00:00:00Z,Austria,Kosovo,22
RO-2010-038,2010-12-07T00:00:00Z,Germany,Kosovo,39
RO-2010-038,2010-12-07T00:00:00Z,Hungary,Kosovo,1
RO-2010-038,2010-12-07T00:00:00Z,Sweden,Kosovo,13
RO-2010-039,2010-12-14T00:00:00Z,Cyprus,Syria,63
RO-2010-039,2010-12-14T00:00:00Z,Greece,Syria,4
RO-2011-001,2011-01-20T00:00:00Z,Austria,Nigeria,12
RO-2011-001,2011-01-20T00:00:00Z,Finland,Nigeria,8
RO-2011-001,2011-01-20T00:00:00Z,France,Nigeria,1
RO-2011-001,2011-01-20T00:00:00Z,Germany,Nigeria,5
RO-2011-001,2011-01-20T00:00:00Z,Luxembourg,Nigeria,1
RO-2011-001,2011-01-20T00:00:00Z,Malta,Nigeria,5
RO-2011-001,2011-01-20T00:00:00Z,Norway,Nigeria,12
RO-2011-001,2011-01-20T00:00:00Z,Portugal,Nigeria,7
RO-2011-001,2011-01-20T00:00:00Z,Spain,Nigeria,2
RO-2011-001,2011-01-20T00:00:00Z,Sweden,Nigeria,3
RO-2011-001,2011-01-20T00:00:00Z,Switzerland,Nigeria,3
RO-2011-002,2011-01-26T00:00:00Z,France,Ecuador,1
RO-2011-002,2011-01-26T00:00:00Z,Spain,Colombia,59
RO-2011-002,2011-01-26T00:00:00Z,Spain,Ecuador,49
RO-2011-003,2011-02-07T00:00:00Z,France,Nigeria,2
RO-2011-003,2011-02-07T00:00:00Z,Germany,Nigeria,4
RO-2011-003,2011-02-07T00:00:00Z,Greece,Nigeria,7
RO-2011-003,2011-02-07T00:00:00Z,Ireland,Nigeria,39
RO-2011-003,2011-02-07T00:00:00Z,Malta,Nigeria,2
RO-2011-003,2011-02-07T00:00:00Z,Norway,Nigeria,9
RO-2011-003,2011-02-07T00:00:00Z,Sweden,Nigeria,2
RO-2011-003,2011-02-07T00:00:00Z,United Kingdom,Nigeria,20
RO-2011-004,2011-02-15T00:00:00Z,Austria,Kosovo,14
RO-2011-004,2011-02-15T00:00:00Z,France,Kosovo,4
RO-2011-004,2011-02-15T00:00:00Z,Germany,Kosovo,26
RO-2011-004,2011-02-15T00:00:00Z,Norway,Kosovo,12
RO-2011-004,2011-02-15T00:00:00Z,Sweden,Kosovo,4
RO-2011-005,2011-02-16T00:00:00Z,Belgium,Congo DR,1
RO-2011-005,2011-02-16T00:00:00Z,Finland,Congo DR,1
RO-2011-005,2011-02-16T00:00:00Z,Ireland,Congo DR,3
RO-2011-005,2011-02-16T00:00:00Z,Switzerland,Congo DR,1
RO-2011-005,2011-02-16T00:00:00Z,United Kingdom,Congo DR,2
RO-2011-006,2011-02-22T00:00:00Z,Austria,Georgia,6
RO-2011-006,2011-02-22T00:00:00Z,Greece,Georgia,2
RO-2011-006,2011-02-22T00:00:00Z,Poland,Georgia,12
RO-2011-006,2011-02-22T00:00:00Z,Spain,Georgia,8
RO-2011-006,2011-02-22T00:00:00Z,Switzerland,Georgia,3
RO-2011-007,2011-03-02T00:00:00Z,Austria,Nigeria,5
RO-2011-007,2011-03-02T00:00:00Z,France,Nigeria,2
RO-2011-007,2011-03-02T00:00:00Z,Hungary,Nigeria,2
RO-2011-007,2011-03-02T00:00:00Z,Norway,Nigeria,10
RO-2011-007,2011-03-02T00:00:00Z,Spain,Nigeria,22
RO-2011-007,2011-03-02T00:00:00Z,United Kingdom,Nigeria,51
RO-2011-008,2011-03-09T00:00:00Z,Denmark,Iraq,2
RO-2011-008,2011-03-09T00:00:00Z,Netherlands,Iraq,7
RO-2011-008,2011-03-09T00:00:00Z,Norway,Iraq,11
RO-2011-008,2011-03-09T00:00:00Z,Sweden,Iraq,28
RO-2011-008,2011-03-09T00:00:00Z,United Kingdom,Iraq,8
RO-2011-009,2011-03-30T00:00:00Z,France,Ukraine,2
RO-2011-009,2011-03-30T00:00:00Z,Portugal,Ukraine,1
RO-2011-009,2011-03-30T00:00:00Z,Spain,Ukraine,27
RO-2011-009,2011-03-30T00:00:00Z,Sweden,Ukraine,1
RO-2011-010,2011-03-31T00:00:00Z,Austria,Nigeria,8
RO-2011-010,2011-03-31T00:00:00Z,Czech Republic,Nigeria,1
RO-2011-010,2011-03-31T00:00:00Z,Finland,Nigeria,4
RO-2011-010,2011-03-31T00:00:00Z,France,Nigeria,2
RO-2011-010,2011-03-31T00:00:00Z,Germany,Nigeria,3
RO-2011-010,2011-03-31T00:00:00Z,Netherlands,Nigeria,2
RO-2011-010,2011-03-31T00:00:00Z,Norway,Nigeria,10
RO-2011-010,2011-03-31T00:00:00Z,Poland,Nigeria,1
RO-2011-010,2011-03-31T00:00:00Z,Portugal,Nigeria,1
RO-2011-010,2011-03-31T00:00:00Z,Sweden,Nigeria,5
RO-2011-010,2011-03-31T00:00:00Z,Switzerland,Nigeria,7
RO-2011-011,2011-04-12T00:00:00Z,Austria,Kosovo,15
RO-2011-011,2011-04-12T00:00:00Z,Germany,Kosovo,43
RO-2011-011,2011-04-12T00:00:00Z,Norway,Kosovo,11
RO-2011-011,2011-04-12T00:00:00Z,Portugal,Kosovo,1
RO-2011-011,2011-04-12T00:00:00Z,Sweden,Kosovo,7
RO-2011-012,2011-04-20T00:00:00Z,France,Nigeria,2
RO-2011-012,2011-04-20T00:00:00Z,Netherlands,Nigeria,13
RO-2011-012,2011-04-20T00:00:00Z,Norway,Nigeria,1
RO-2011-012,2011-04-20T00:00:00Z,Spain,Nigeria,24
RO-2011-013,2011-04-28T00:00:00Z,Belgium,Congo DR,3
RO-2011-013,2011-04-28T00:00:00Z,Belgium,Nigeria,9
RO-2011-013,2011-04-28T00:00:00Z,France,Congo DR,2
RO-2011-013,2011-04-28T00:00:00Z,France,Nigeria,1
RO-2011-013,2011-04-28T00:00:00Z,Germany,Congo DR,2
RO-2011-013,2011-04-28T00:00:00Z,Germany,Nigeria,3
RO-2011-013,2011-04-28T00:00:00Z,Ireland,Congo DR,2
RO-2011-013,2011-04-28T00:00:00Z,Ireland,Nigeria,8
RO-2011-013,2011-04-28T00:00:00Z,Norway,Congo DR,3
RO-2011-013,2011-04-28T00:00:00Z,Norway,Nigeria,1
RO-2011-013,2011-04-28T00:00:00Z,Poland,Nigeria,2
RO-2011-013,2011-04-28T00:00:00Z,Sweden,Congo DR,1
RO-2011-013,2011-04-28T00:00:00Z,Sweden,Nigeria,5
RO-2011-013,2011-04-28T00:00:00Z,Switzerland,Congo DR,1
RO-2011-013,2011-04-28T00:00:00Z,Switzerland,Nigeria,4
RO-2011-013,2011-04-28T00:00:00Z,United Kingdom,Congo DR,1
RO-2011-013,2011-04-28T00:00:00Z,United Kingdom,Nigeria,6
RO-2011-014,2011-05-11T00:00:00Z,Finland,Nigeria,5
RO-2011-014,2011-05-11T00:00:00Z,Germany,Nigeria,2
RO-2011-014,2011-05-11T00:00:00Z,Hungary,Nigeria,1
RO-2011-014,2011-05-11T00:00:00Z,Ireland,Nigeria,21
RO-2011-014,2011-05-11T00:00:00Z,Netherlands,Nigeria,1
RO-2011-014,2011-05-11T00:00:00Z,Norway,Nigeria,8
RO-2011-014,2011-05-11T00:00:00Z,Portugal,Nigeria,1
RO-2011-014,2011-05-11T00:00:00Z,Spain,Nigeria,12
RO-2011-014,2011-05-11T00:00:00Z,Switzerland,Nigeria,6
RO-2011-015,2011-05-26T00:00:00Z,Italy,Nigeria,35
RO-2011-015,2011-05-26T00:00:00Z,Norway,Nigeria,2
RO-2011-016,2011-05-31T00:00:00Z,Belgium,Serbia,9
RO-2011-016,2011-05-31T00:00:00Z,Germany,Serbia,39
RO-2011-016,2011-05-31T00:00:00Z,Norway,Serbia,7
RO-2011-016,2011-05-31T00:00:00Z,Sweden,Serbia,1
RO-2011-017,2011-06-08T00:00:00Z,Norway,Nigeria,6
RO-2011-017,2011-06-08T00:00:00Z,Spain,Nigeria,24
RO-2011-017,2011-06-08T00:00:00Z,Sweden,Nigeria,1
RO-2011-017,2011-06-08T00:00:00Z,Switzerland,Nigeria,5
RO-2011-018,2011-06-14T00:00:00Z,Hungary,Georgia,1
RO-2011-018,2011-06-14T00:00:00Z,Ireland,Georgia,13
RO-2011-018,2011-06-14T00:00:00Z,Spain,Georgia,18
RO-2011-018,2011-06-14T00:00:00Z,Spain,Ukraine,15
RO-2011-018,2011-06-14T00:00:00Z,Sweden,Georgia,2
RO-2011-019,2011-06-16T00:00:00Z,Austria,Kosovo,8
RO-2011-019,2011-06-16T00:00:00Z,Germany,Kosovo,20
RO-2011-019,2011-06-16T00:00:00Z,Sweden,Kosovo,5
RO-2011-020,2011-06-21T00:00:00Z,Bulgaria,Ecuador,2
RO-2011-020,2011-06-21T00:00:00Z,Romania,Colombia,1
RO-2011-020,2011-06-21T00:00:00Z,Spain,Colombia,60
RO-2011-020,2011-06-21T00:00:00Z,Spain,Ecuador,44
RO-2011-021,2011-06-29T00:00:00Z,Austria,Gambia,2
RO-2011-021,2011-06-29T00:00:00Z,Austria,Nigeria,10
RO-2011-021,2011-06-29T00:00:00Z,Denmark,Nigeria,1
RO-2011-021,2011-06-29T00:00:00Z,Finland,Gambia,1
RO-2011-021,2011-06-29T00:00:00Z,Finland,Nigeria,4
RO-2011-021,2011-06-29T00:00:00Z,Germany,Gambia,1
RO-2011-021,2011-06-29T00:00:00Z,Germany,Nigeria,5
RO-2011-021,2011-06-29T00:00:00Z,Hungary,Nigeria,1
RO-2011-021,2011-06-29T00:00:00Z,Norway,Nigeria,14
RO-2011-021,2011-06-29T00:00:00Z,Sweden,Nigeria,2
RO-2011-024,2011-08-18T00:00:00Z,Austria,Kosovo,12
RO-2011-024,2011-08-18T00:00:00Z,Belgium,Kosovo,4
RO-2011-024,2011-08-18T00:00:00Z,France,Kosovo,3
RO-2011-024,2011-08-18T00:00:00Z,Germany,Kosovo,30
RO-2011-024,2011-08-18T00:00:00Z,Slovakia,Kosovo,0
RO-2011-025,2011-09-07T00:00:00Z,Austria,Nigeria,10
RO-2011-025,2011-09-07T00:00:00Z,Denmark,Nigeria,5
RO-2011-025,2011-09-07T00:00:00Z,Finland,Nigeria,4
RO-2011-025,2011-09-07T00:00:00Z,Germany,Nigeria,2
RO-2011-025,2011-09-07T00:00:00Z,Netherlands,Nigeria,3
RO-2011-025,2011-09-07T00:00:00Z,Norway,Nigeria,1
RO-2011-025,2011-09-07T00:00:00Z,Poland,Nigeria,2
RO-2011-025,2011-09-07T00:00:00Z,Portugal,Nigeria,3
RO-2011-025,2011-09-07T00:00:00Z,Spain,Nigeria,2
RO-2011-026,2011-09-20T00:00:00Z,France,Serbia,5
RO-2011-026,2011-09-20T00:00:00Z,Germany,Serbia,29
RO-2011-026,2011-09-20T00:00:00Z,Sweden,Serbia,5
RO-2011-027,2011-09-29T00:00:00Z,France,Nigeria,1
RO-2011-027,2011-09-29T00:00:00Z,Germany,Nigeria,5
RO-2011-027,2011-09-29T00:00:00Z,Italy,Nigeria,29
RO-2011-027,2011-09-29T00:00:00Z,Malta,Nigeria,1
RO-2011-027,2011-09-29T00:00:00Z,Norway,Nigeria,9
RO-2011-027,2011-09-29T00:00:00Z,Poland,Nigeria,1
RO-2011-027,2011-09-29T00:00:00Z,Sweden,Nigeria,1
RO-2011-028,2011-10-12T00:00:00Z,Denmark,Iraq,1
RO-2011-028,2011-10-12T00:00:00Z,Finland,Iraq,8
RO-2011-028,2011-10-12T00:00:00Z,Netherlands,Iraq,2
RO-2011-028,2011-10-12T00:00:00Z,Norway,Iraq,13
RO-2011-028,2011-10-12T00:00:00Z,Sweden,Iraq,27
RO-2011-029,2011-10-26T00:00:00Z,Austria,Nigeria,8
RO-2011-029,2011-10-26T00:00:00Z,Finland,Nigeria,5
RO-2011-029,2011-10-26T00:00:00Z,France,Nigeria,3
RO-2011-029,2011-10-26T00:00:00Z,Netherlands,Nigeria,8
RO-2011-029,2011-10-26T00:00:00Z,Poland,Nigeria,1
RO-2011-029,2011-10-26T00:00:00Z,Spain,Nigeria,14
RO-2011-030,2011-10-27T00:00:00Z,France,Georgia,4
RO-2011-030,2011-10-27T00:00:00Z,France,Ukraine,1
RO-2011-030,2011-10-27T00:00:00Z,Norway,Georgia,4
RO-2011-030,2011-10-27T00:00:00Z,Poland,Ukraine,1
RO-2011-030,2011-10-27T00:00:00Z,Spain,Georgia,11
RO-2011-030,2011-10-27T00:00:00Z,Spain,Ukraine,14
RO-2011-030,2011-10-27T00:00:00Z,Sweden,Georgia,3
RO-2011-031,2011-11-08T00:00:00Z,France,Serbia,1
RO-2011-031,2011-11-08T00:00:00Z,Germany,Serbia,92
RO-2011-031,2011-11-08T00:00:00Z,Sweden,Serbia,8
RO-2011-032,2011-11-10T00:00:00Z,Austria,Kosovo,10
RO-2011-032,2011-11-10T00:00:00Z,Germany,Kosovo,35
RO-2011-032,2011-11-10T00:00:00Z,Norway,Kosovo,11
RO-2011-032,2011-11-10T00:00:00Z,Sweden,Kosovo,3
RO-2011-033,2011-11-15T00:00:00Z,Austria,Armenia,1
RO-2011-033,2011-11-15T00:00:00Z,Austria,Georgia,8
RO-2011-033,2011-11-15T00:00:00Z,Hungary,Georgia,4
RO-2011-033,2011-11-15T00:00:00Z,Poland,Georgia,2
RO-2011-033,2011-11-15T00:00:00Z,Switzerland,Armenia,1
RO-2011-033,2011-11-15T00:00:00Z,Switzerland,Georgia,1
RO-2011-035,2011-11-23T00:00:00Z,Austria,Nigeria,4
RO-2011-035,2011-11-23T00:00:00Z,Greece,Nigeria,11
RO-2011-035,2011-11-23T00:00:00Z,Hungary,Nigeria,1
RO-2011-035,2011-11-23T00:00:00Z,Malta,Nigeria,1
RO-2011-035,2011-11-23T00:00:00Z,Norway,Nigeria,13
RO-2011-036,2011-11-24T00:00:00Z,Bulgaria,Pakistan,1
RO-2011-036,2011-11-24T00:00:00Z,France,Pakistan,3
RO-2011-036,2011-11-24T00:00:00Z,Ireland,Pakistan,13
RO-2011-036,2011-11-24T00:00:00Z,Norway,Pakistan,11
RO-2011-036,2011-11-24T00:00:00Z,Portugal,Pakistan,2
RO-2011-036,2011-11-24T00:00:00Z,Spain,Pakistan,29
RO-2011-036,2011-11-24T00:00:00Z,United Kingdom,Pakistan,25
RO-2011-037,2011-11-29T00:00:00Z,Austria,Armenia,9
RO-2011-037,2011-11-29T00:00:00Z,Austria,Georgia,6
RO-2011-037,2011-11-29T00:00:00Z,Hungary,Armenia,4
RO-2011-038,2011-11-30T00:00:00Z,France,Dominican Republic,1
RO-2011-038,2011-11-30T00:00:00Z,Spain,Colombia,67
RO-2011-038,2011-11-30T00:00:00Z,Spain,Dominican Republic,24
RO-2011-039,2011-12-01T00:00:00Z,France,Nigeria,2
RO-2011-039,2011-12-01T00:00:00Z,Germany,Nigeria,2
RO-2011-039,2011-12-01T00:00:00Z,Italy,Nigeria,40
RO-2011-039,2011-12-01T00:00:00Z,Netherlands,Nigeria,3
RO-2011-039,2011-12-01T00:00:00Z,Sweden,Nigeria,2
RO-2011-040,2011-12-07T00:00:00Z,Austria,Kosovo,26
RO-2011-040,2011-12-07T00:00:00Z,France,Kosovo,3
RO-2011-040,2011-12-07T00:00:00Z,Germany,Kosovo,27
RO-2011-040,2011-12-07T00:00:00Z,Norway,Kosovo,13
RO-2011-040,2011-12-07T00:00:00Z,Slovakia,Kosovo,1
RO-2011-040,2011-12-07T00:00:00Z,Sweden,Kosovo,6
RO-2011-041,2011-12-14T00:00:00Z,Norway,Iraq,10
RO-2011-041,2011-12-14T00:00:00Z,Sweden,Iraq,16
RO-2011-042,2011-12-14T00:00:00Z,Austria,Nigeria,6
RO-2011-042,2011-12-14T00:00:00Z,France,Nigeria,1
RO-2011-042,2011-12-14T00:00:00Z,Germany,Nigeria,8
RO-2011-042,2011-12-14T00:00:00Z,Ireland,Nigeria,19
RO-2011-042,2011-12-14T00:00:00Z,Malta,Nigeria,3
RO-2011-042,2011-12-14T00:00:00Z,Spain,Nigeria,10
RO-2011-042,2011-12-14T00:00:00Z,Sweden,Nigeria,2
RO-2012-001,2012-01-17T00:00:00Z,Austria,Armenia,7
RO-2012-001,2012-01-17T00:00:00Z,Austria,Georgia,7
RO-2012-001,2012-01-17T00:00:00Z,Bulgaria,Armenia,1
RO-2012-001,2012-01-17T00:00:00Z,Bulgaria,Georgia,1
RO-2012-001,2012-01-17T00:00:00Z,France,Armenia,2
RO-2012-001,2012-01-17T00:00:00Z,France,Georgia,2
RO-2012-001,2012-01-17T00:00:00Z,Hungary,Georgia,1
RO-2012-001,2012-01-17T00:00:00Z,Sweden,Georgia,4
RO-2012-002,2012-02-07T00:00:00Z,Austria,Kosovo,13
RO-2012-002,2012-02-07T00:00:00Z,Germany,Kosovo,16
RO-2012-002,2012-02-07T00:00:00Z,Hungary,Kosovo,4
RO-2012-002,2012-02-07T00:00:00Z,Norway,Kosovo,6
RO-2012-002,2012-02-07T00:00:00Z,Sweden,Kosovo,11
RO-2012-003,2012-02-08T00:00:00Z,France,Colombia,1
RO-2012-003,2012-02-08T00:00:00Z,Italy,Ecuador,3
RO-2012-003,2012-02-08T00:00:00Z,Spain,Colombia,52
RO-2012-003,2012-02-08T00:00:00Z,Spain,Ecuador,43
RO-2012-004,2012-02-09T00:00:00Z,Germany,Nigeria,3
RO-2012-004,2012-02-09T00:00:00Z,Ireland,Nigeria,1
RO-2012-004,2012-02-09T00:00:00Z,Italy,Nigeria,23
RO-2012-004,2012-02-09T00:00:00Z,Norway,Nigeria,6
RO-2012-004,2012-02-09T00:00:00Z,Spain,Nigeria,2
RO-2012-005,2012-02-14T00:00:00Z,Germany,Serbia,62
RO-2012-005,2012-02-14T00:00:00Z,Sweden,Serbia,9
RO-2012-006,2012-02-23T00:00:00Z,Austria,Georgia,4
RO-2012-006,2012-02-23T00:00:00Z,France,Georgia,3
RO-2012-006,2012-02-23T00:00:00Z,Germany,Georgia,1
RO-2012-006,2012-02-23T00:00:00Z,Hungary,Georgia,1
RO-2012-006,2012-02-23T00:00:00Z,Italy,Georgia,8
RO-2012-006,2012-02-23T00:00:00Z,Italy,Ukraine,2
RO-2012-006,2012-02-23T00:00:00Z,Spain,Georgia,13
RO-2012-006,2012-02-23T00:00:00Z,Spain,Ukraine,15
RO-2012-006,2012-02-23T00:00:00Z,Sweden,Georgia,1
RO-2012-007,2012-03-07T00:00:00Z,Austria,Nigeria,10
RO-2012-007,2012-03-07T00:00:00Z,France,Nigeria,2
RO-2012-007,2012-03-07T00:00:00Z,Germany,Nigeria,1
RO-2012-007,2012-03-07T00:00:00Z,Ireland,Nigeria,21
RO-2012-007,2012-03-07T00:00:00Z,Malta,Nigeria,3
RO-2012-007,2012-03-07T00:00:00Z,Netherlands,Nigeria,1
RO-2012-007,2012-03-07T00:00:00Z,Norway,Nigeria,10
RO-2012-007,2012-03-07T00:00:00Z,Spain,Nigeria,8
RO-2012-008,2012-03-13T00:00:00Z,France,Serbia,3
RO-2012-008,2012-03-13T00:00:00Z,Germany,Serbia,61
RO-2012-008,2012-03-13T00:00:00Z,Sweden,Serbia,13
RO-2012-009,2012-03-27T00:00:00Z,Austria,Armenia,6
RO-2012-009,2012-03-27T00:00:00Z,Austria,Georgia,5
RO-2012-009,2012-03-27T00:00:00Z,France,Armenia,2
RO-2012-009,2012-03-27T00:00:00Z,France,Georgia,2
RO-2012-009,2012-03-27T00:00:00Z,Germany,Armenia,3
RO-2012-009,2012-03-27T00:00:00Z,Germany,Georgia,4
RO-2012-009,2012-03-27T00:00:00Z,Hungary,Georgia,1
RO-2012-009,2012-03-27T00:00:00Z,Switzerland,Armenia,1
RO-2012-009,2012-03-27T00:00:00Z,Switzerland,Georgia,1
RO-2012-010,2012-04-12T00:00:00Z,Finland,Uzbekistan,1
RO-2012-010,2012-04-12T00:00:00Z,Sweden,Uzbekistan,5
RO-2012-011,2012-04-17T00:00:00Z,Belgium,Serbia,5
RO-2012-011,2012-04-17T00:00:00Z,Germany,Serbia,66
RO-2012-011,2012-04-17T00:00:00Z,Italy,Serbia,3
RO-2012-011,2012-04-17T00:00:00Z,Sweden,Serbia,18
RO-2012-012,2012-04-18T00:00:00Z,France,Nigeria,4
RO-2012-012,2012-04-18T00:00:00Z,Ireland,Nigeria,12
RO-2012-012,2012-04-18T00:00:00Z,Luxembourg,Nigeria,2
RO-2012-012,2012-04-18T00:00:00Z,Netherlands,Nigeria,7
RO-2012-012,2012-04-18T00:00:00Z,Spain,Nigeria,8
RO-2012-013,2012-04-19T00:00:00Z,Austria,Nigeria,7
RO-2012-013,2012-04-19T00:00:00Z,Germany,Nigeria,9
RO-2012-013,2012-04-19T00:00:00Z,Italy,Nigeria,27
RO-2012-013,2012-04-19T00:00:00Z,Sweden,Nigeria,3
RO-2012-014,2012-04-26T00:00:00Z,Austria,Kosovo,11
RO-2012-014,2012-04-26T00:00:00Z,Germany,Kosovo,49
RO-2012-014,2012-04-26T00:00:00Z,Hungary,Kosovo,9
RO-2012-014,2012-04-26T00:00:00Z,Romania,Kosovo,3
RO-2012-015,2012-04-27T00:00:00Z,Austria,Georgia,12
RO-2012-015,2012-04-27T00:00:00Z,France,Georgia,3
RO-2012-015,2012-04-27T00:00:00Z,Germany,Georgia,1
RO-2012-015,2012-04-27T00:00:00Z,Germany,Ukraine,1
RO-2012-015,2012-04-27T00:00:00Z,Ireland,Georgia,7
RO-2012-015,2012-04-27T00:00:00Z,Spain,Georgia,10
RO-2012-015,2012-04-27T00:00:00Z,Spain,Ukraine,10
RO-2012-016,2012-05-10T00:00:00Z,Italy,Nigeria,24
RO-2012-016,2012-05-10T00:00:00Z,Malta,Nigeria,9
RO-2012-017,2012-05-15T00:00:00Z,France,Serbia,1
RO-2012-017,2012-05-15T00:00:00Z,Germany,Serbia,69
RO-2012-017,2012-05-15T00:00:00Z,Sweden,Serbia,30
RO-2012-018,2012-05-23T00:00:00Z,Austria,Nigeria,13
RO-2012-018,2012-05-23T00:00:00Z,Germany,Nigeria,3
RO-2012-018,2012-05-23T00:00:00Z,Malta,Nigeria,11
RO-2012-018,2012-05-23T00:00:00Z,Romania,Nigeria,1
RO-2012-019,2012-05-31T00:00:00Z,Finland,Nigeria,6
